Id,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekends
2300,124.66213067387454,Shared room,True,False,6.0,False,1,0,9.0,90.0,1,4.322054688211049,0.3084824879690845,188.44650864433243,9.163225167655185,449.96777864783036,20.758062824717673,2.38424,48.88943,1
2300,242.56687482523998,Entire home/apt,False,False,2.0,False,1,0,8.0,91.0,0,4.062701572557672,0.2661615067406586,290.7435782045899,14.153299412166295,587.5121643081293,34.52194269600428,2.30456,48.83856,0
2301,359.0735390064312,Private room,False,True,5.0,False,0,0,8.0,85.0,2,3.0819914122327616,0.1857828647753996,322.38921234967626,15.69379821839654,689.1793810532056,40.495861269535354,2.32904,48.83368,0
2301,231.61524839220803,Entire home/apt,False,False,2.0,False,0,0,9.0,100.0,1,1.657198055628569,0.1768065187324225,308.61920888717714,15.006631443802373,926.4288837983393,42.7383245758362,2.37476,48.85322,1
2302,516.8235623077642,Entire home/apt,False,False,2.0,False,1,0,10.0,100.0,2,5.704709124490403,0.1784753529791321,224.4442778779103,10.925871813815933,439.9397450025778,25.850655678864175,2.28073,48.83722,0
2302,326.68468636406004,Entire home/apt,False,False,4.0,False,1,0,9.0,84.0,2,1.9760084988251698,0.13291682849681932,293.72092017750566,14.282201073393598,815.4201986660457,37.61723509029564,2.372,48.869,1
2303,205.0517289588965,Entire home/apt,False,False,2.0,False,0,0,10.0,97.0,0,3.3263715810752714,0.2382715231239247,311.5566611862052,15.166473278114172,701.3194814961032,41.209207949441115,2.31949,48.83623,0
2303,240.93578152670327,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,1.7377935710924326,0.25686280046551524,316.2205910867309,15.37624920526156,872.5757069442841,40.25395195740916,2.36971,48.86748,1
2304,171.03178301798863,Private room,False,True,2.0,False,1,0,10.0,90.0,1,2.078675545845498,0.07743001558306621,269.1902878134921,13.089397293299866,716.106580633895,33.035666319623964,2.381,48.858,1
2304,336.23823282691774,Entire home/apt,False,False,2.0,False,0,1,7.0,68.0,1,3.601126149057332,0.4396974427089819,202.09697743064103,9.838012758640943,526.9143267506263,30.96124182417563,2.36343,48.82495,0
2305,324.58756640879864,Entire home/apt,False,False,4.0,False,0,0,8.0,100.0,3,5.1250004247020335,0.12854914496672376,169.91848076891642,8.262298466723522,385.3927362405765,17.779065548008894,2.38425,48.89772,1
2305,473.9491098890857,Entire home/apt,False,False,6.0,False,0,0,10.0,88.0,2,4.716875591993665,0.32327045126909176,248.0806196581379,12.076480966697906,511.33923720984876,30.046056775632767,2.29768,48.83467,0
2306,233.4793550191071,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,0,4.943761803235278,0.18066222764764125,279.9790010885589,13.629283425607404,537.5971841045449,31.588961575026854,2.28874,48.84266,0
2306,158.91508994314475,Entire home/apt,False,False,2.0,False,0,0,8.0,80.0,0,1.9378202792094097,0.21455112756902756,280.43252599248024,13.6360519411549,830.10157954087,38.29452142281708,2.37743,48.85036,1
2307,214.13924876502938,Entire home/apt,False,False,2.0,False,0,0,10.0,90.0,0,1.7272610852480643,0.19663710820221728,308.5251026520685,15.002055521286302,881.9795355339413,40.68777249727889,2.37183,48.86567,1
2307,230.21716842203372,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,1,3.3682615091888213,0.4559449135896954,242.73392164996284,11.816205509391382,534.935391610409,31.43255588075596,2.34219,48.82708,0
2308,219.9645819740889,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,2.3160772066030844,0.14337862355717282,260.59276408601846,12.67134207770663,689.2391189266965,31.796207663862692,2.37885,48.86829,1
2308,237.2075682729052,Entire home/apt,False,False,2.0,False,0,0,8.0,93.0,1,4.017840294747511,0.2817251086530729,224.33849254730208,10.920722219569486,489.84865849816896,28.78328032288943,2.329,48.824,0
2309,660.5927859073539,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,3.752911608937225,0.2641979355434129,337.90227891144843,16.448969071027125,664.4911331940923,39.045191258539525,2.30563,48.84342,0
2309,224.3918352129742,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,2.1980272920789488,0.2857390652302728,272.019892038781,13.22698700423798,723.8560301970998,33.39316649746645,2.37585,48.86916,1
2310,438.9971106347283,Entire home/apt,False,False,2.0,False,0,0,10.0,93.0,1,3.89912269847341,0.14088227292365085,362.9392965089401,17.667762650693476,672.236689979234,39.500316588242605,2.30182,48.84653,0
2310,336.0052194985553,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,1,2.7137370927130653,0.13532672209538538,223.16764316441558,10.851542855113369,618.3094277126747,28.52405562048085,2.38883,48.85119,1
2311,327.84975300587195,Entire home/apt,False,False,4.0,False,0,0,8.0,100.0,1,2.0015464720461784,0.2309688832767948,272.48284321440747,13.249498038771934,748.0709464179938,34.51025704496985,2.38,48.8557,1
2311,168.70164973436482,Shared room,True,False,2.0,False,0,0,9.0,98.0,1,3.662707483026995,0.3493884461434653,310.63533672979764,15.121623514044368,628.0071843633264,36.9014113210758,2.31054,48.83897,0
2312,278.21791406468446,Entire home/apt,False,False,3.0,False,1,0,8.0,84.0,1,4.121662039975342,0.1667003629627033,220.17988696627086,10.718282701252683,479.6793713551576,28.18573771979512,2.32761,48.82341,0
2312,254.68356790008391,Entire home/apt,False,False,4.0,False,0,0,8.0,82.0,2,2.0880588563881464,0.08470257126798468,268.30700372294046,13.046447540253455,715.7096215385283,33.017353670960034,2.3811400000000003,48.8579,1
2313,399.61785814148567,Entire home/apt,False,False,4.0,True,0,1,10.0,93.0,0,1.7620595179840397,0.10141650436437387,302.6122016253317,14.714540279471402,895.3214569743895,41.303266442857655,2.3732,48.86488,1
2313,314.1019666324914,Entire home/apt,False,False,4.0,False,0,0,10.0,97.0,1,4.450156085694055,0.4517894198210569,258.62156736539106,12.58961074899618,534.3061577893294,31.39558239282949,2.30159,48.83506,0
2314,227.65402181004757,Entire home/apt,False,False,2.0,False,0,0,10.0,90.0,1,6.083886826607633,0.24803056694878126,228.37486352902337,11.117211398782523,424.0009897634764,24.914101802302536,2.27188,48.84444000000001,0
2314,406.8412713207196,Entire home/apt,False,False,4.0,False,0,1,8.0,80.0,0,2.103428555439136,0.2376323557337609,264.61380874000974,12.86686566601178,723.4581710969452,33.374812329483106,2.3814,48.85585,1
2315,324.58756640879864,Entire home/apt,False,False,4.0,False,0,0,8.0,90.0,1,5.901838024290483,0.26017843433281324,220.36023844178933,10.727062150306043,423.97392329422445,24.912511389103866,2.27734,48.83808,0
2315,427.81247087333395,Entire home/apt,False,False,4.0,False,0,1,10.0,90.0,1,1.9566817990043663,0.04834901023479453,277.97380503159974,13.516496455881866,751.067117980968,34.64847742538185,2.37937,48.85765,1
2316,167.3035697641905,Private room,False,True,2.0,False,1,0,9.0,95.0,1,3.4376635738036394,0.20529065176060785,206.8390928122406,10.06885733741816,505.5065143496489,29.703328681519817,2.3656,48.82683,0
