Id,realSum,room_type,host_is_superhost,cleanliness_rating,bedrooms,lng,lat,weekends,Ciudad
615,546.7157218850327,Entire home/apt,True,10.0,2,4.86455,52.34438,0,amsterdam
616,675.6028402034074,Entire home/apt,False,8.0,2,4.82535,52.38362,0,amsterdam
621,725.0486255946383,Private room,True,10.0,2,4.93619,52.35306,0,amsterdam
622,614.4400440559605,Entire home/apt,False,10.0,2,4.84756,52.34939,1,amsterdam
624,797.6940922831768,Entire home/apt,False,10.0,2,4.87555,52.37717,0,amsterdam
626,651.2314578304783,Entire home/apt,False,6.0,2,4.8825400000000005,52.38776,0,amsterdam
631,1290.2772244744922,Entire home/apt,True,10.0,2,4.88101,52.36086,0,amsterdam
636,468.2117498183864,Private room,False,9.0,2,4.87815,52.361540000000005,1,amsterdam
637,617.2521266374523,Private room,False,10.0,2,4.869190000000001,52.3464,1,amsterdam
638,1060.8581538677854,Entire home/apt,False,9.0,2,4.88914,52.38338,1,amsterdam
639,768.1672251775128,Entire home/apt,True,10.0,2,4.85311,52.36294,0,amsterdam
643,737.2343167811028,Entire home/apt,False,9.0,2,4.89625,52.352,0,amsterdam
648,565.4629390949781,Entire home/apt,False,9.0,2,4.8015300000000005,52.34793,1,amsterdam
650,1259.578656293207,Entire home/apt,False,9.0,2,4.88566,52.37103,0,amsterdam
651,542.0289175825463,Private room,True,10.0,2,4.8294,52.36294,1,amsterdam
658,625.6883743819277,Private room,False,9.0,2,4.887490000000001,52.37521,1,amsterdam
660,786.4457619572096,Entire home/apt,False,10.0,2,4.91918,52.35705,0,amsterdam
662,789.9608651840744,Entire home/apt,False,8.0,2,4.8902,52.38523,0,amsterdam
662,1229.1144283270453,Entire home/apt,False,10.0,2,4.90773,52.36466,1,amsterdam
664,704.1923464485741,Private room,True,10.0,2,4.88215,52.37517,1,amsterdam
666,995.4772338481008,Entire home/apt,False,7.0,2,4.89299,52.37335,0,amsterdam
667,534.7643709136926,Entire home/apt,False,10.0,2,4.86001,52.3784,1,amsterdam
667,1019.8486162210298,Entire home/apt,False,9.0,2,4.88499,52.3648,0,amsterdam
668,1488.2947062545404,Entire home/apt,False,10.0,2,4.9078,52.3619,1,amsterdam
670,639.0457666440138,Entire home/apt,False,10.0,2,4.897419999999999,52.35265,0,amsterdam
671,1057.1087104257963,Entire home/apt,True,9.0,2,4.889469999999999,52.37516,1,amsterdam
